%Source,CH1,CH2
%Second,Volt,Volt
-0.00201599998,-1.00800,5.20800
-0.00201399997,-0.95200,5.20800
-0.00201199995,-0.84000,5.20800
-0.00200999994,-0.78400,5.15200
-0.00200799992,-0.67200,5.20800
-0.00200599991,-0.67200,5.15200
-0.00200399989,-0.61600,5.20800
-0.00200200011,-0.56000,5.20800
-0.00200000009,-0.56000,5.20800
-0.00199800008,-0.44800,5.15200
-0.00199600006,-0.39200,5.20800
-0.00199400005,-0.22400,5.15200
-0.00199200003,-0.22400,5.15200
-0.00199000002,-0.11200,5.04000
-0.00198800000,-0.05600,5.15200
-0.00198599999,0.00,5.15200
-0.00198399997,0.11200,5.04000
-0.00198199996,0.16800,5.04000
-0.00197999994,0.16800,5.04000
-0.00197799993,0.28000,4.98400
-0.00197599991,0.33600,4.98400
-0.00197399990,0.44800,4.98400
-0.00197199988,0.50400,4.87200
-0.00197000010,0.56000,4.98400
-0.00196800008,0.67200,4.87200
-0.00196600007,0.67200,4.87200
-0.00196400005,0.72800,4.87200
-0.00196200004,0.89600,4.87200
-0.00196000002,1.00800,4.87200
-0.00195800001,1.06400,4.87200
-0.00195599999,1.06400,4.81600
-0.00195399998,1.12000,4.76000
-0.00195199996,1.23200,4.76000
-0.00194999995,1.23200,4.76000
-0.00194800005,1.28800,4.64800
-0.00194600003,1.40000,4.64800
-0.00194400002,1.45600,4.64800
-0.00194200000,1.56800,4.59200
-0.00193999999,1.62400,4.59200
-0.00193799997,1.68000,4.59200
-0.00193599996,1.68000,4.59200
-0.00193399994,1.79200,4.48000
-0.00193200004,1.84800,4.48000
-0.00193000003,1.96000,4.42400
-0.00192800001,2.01600,4.42400
-0.00192600000,2.01600,4.31200
-0.00192399998,2.18400,4.31200
-0.00192199997,2.18400,4.25600
-0.00191999995,2.35200,4.25600
-0.00191800005,2.35200,4.25600
-0.00191600004,2.35200,4.25600
-0.00191400002,2.40800,4.14400
-0.00191200001,2.52000,4.08800
-0.00190999999,2.52000,4.08800
-0.00190799998,2.57600,3.97600
-0.00190599996,2.74400,3.92000
-0.00190399995,2.74400,3.92000
-0.00190200005,2.80000,3.92000
-0.00190000003,2.80000,3.80800
-0.00189800002,2.96800,3.80800
-0.00189600000,2.96800,3.75200
-0.00189399999,3.08000,3.69600
-0.00189199997,3.13600,3.69600
-0.00188999996,3.13600,3.58400
-0.00188799994,3.13600,3.58400
-0.00188600004,3.30400,3.52800
-0.00188400003,3.47200,3.52800
-0.00188200001,3.47200,3.41600
-0.00188000000,3.47200,3.36000
-0.00187799998,3.52800,3.36000
-0.00187599997,3.52800,3.24800
-0.00187399995,3.64000,3.24800
-0.00187200005,3.69600,3.19200
-0.00187000004,3.69600,3.08000
-0.00186800002,3.80800,3.08000
-0.00186600001,3.80800,3.02400
-0.00186399999,3.86400,2.91200
-0.00186199998,3.92000,2.91200
-0.00185999996,3.92000,2.91200
-0.00185799995,4.03200,2.85600
-0.00185600005,4.08800,2.80000
-0.00185400003,4.08800,2.68800
-0.00185200002,4.08800,2.63200
-0.00185000000,4.08800,2.63200
-0.00184799999,4.20000,2.52000
-0.00184599997,4.25600,2.46400
-0.00184399995,4.25600,2.35200
-0.00184199994,4.36800,2.35200
-0.00184000004,4.36800,2.29600
-0.00183800003,4.36800,2.29600
-0.00183600001,4.42400,2.18400
-0.00183400000,4.42400,2.12800
-0.00183199998,4.42400,2.12800
-0.00182999996,4.42400,2.01600
-0.00182799995,4.48000,1.96000
-0.00182600005,4.48000,1.96000
-0.00182400004,4.48000,1.90400
-0.00182200002,4.48000,1.73600
-0.00182000000,4.42400,1.62400
-0.00181799999,4.48000,1.62400
-0.00181599997,4.48000,1.62400
-0.00181399996,4.48000,1.56800
-0.00181199994,4.48000,1.45600
-0.00181000005,4.42400,1.40000
-0.00180800003,4.42400,1.40000
-0.00180600001,4.42400,1.28800
-0.00180400000,4.42400,1.23200
-0.00180199998,4.42400,1.23200
-0.00179999997,4.48000,1.06400
-0.00179799995,4.42400,1.06400
-0.00179599994,4.42400,0.95200
-0.00179400004,4.48000,0.95200
-0.00179200002,4.42400,0.84000
-0.00179000001,4.48000,0.84000
-0.00178799999,4.42400,0.72800
-0.00178599998,4.42400,0.67200
-0.00178399996,4.42400,0.67200
-0.00178199995,4.48000,0.56000
-0.00178000005,4.59200,0.39200
-0.00177800003,4.48000,0.39200
-0.00177600002,4.42400,0.33600
-0.00177400000,4.42400,0.33600
-0.00177199999,4.42400,0.22400
-0.00176999997,4.42400,0.16800
-0.00176799996,4.42400,0.05600
-0.00176599994,4.48000,0.00
-0.00176400004,4.42400,0.00
-0.00176200003,4.42400,-0.05600
-0.00176000001,4.42400,-0.16800
-0.00175800000,4.42400,-0.22400
-0.00175599998,4.48000,-0.33600
-0.00175399997,4.42400,-0.33600
-0.00175199995,4.42400,-0.33600
-0.00174999994,4.42400,-0.50400
-0.00174800004,4.42400,-0.50400
-0.00174600002,4.42400,-0.56000
-0.00174400001,4.42400,-0.67200
-0.00174199999,4.48000,-0.67200
-0.00173999998,4.42400,-0.72800
-0.00173799996,4.42400,-0.84000
-0.00173599995,4.42400,-0.95200
-0.00173400005,4.42400,-0.95200
-0.00173200003,4.42400,-0.95200
-0.00173000002,4.42400,-1.06400
-0.00172800000,4.42400,-1.12000
-0.00172599999,4.42400,-1.23200
-0.00172399997,4.42400,-1.28800
-0.00172199996,4.42400,-1.28800
-0.00171999994,4.42400,-1.45600
-0.00171800004,4.42400,-1.45600
-0.00171600003,4.42400,-1.45600
-0.00171400001,4.42400,-1.56800
-0.00171200000,4.42400,-1.62400
-0.00170999998,4.42400,-1.62400
-0.00170799997,4.48000,-1.79200
-0.00170599995,4.42400,-1.79200
-0.00170400005,4.42400,-1.90400
-0.00170200004,4.42400,-1.96000
-0.00170000002,4.42400,-2.01600
-0.00169800001,4.42400,-2.01600
-0.00169599999,4.48000,-2.12800
-0.00169399998,4.42400,-2.18400
-0.00169199996,4.42400,-2.29600
-0.00168999995,4.42400,-2.29600
-0.00168800005,4.42400,-2.29600
-0.00168600003,4.42400,-2.35200
-0.00168400002,4.42400,-2.46400
-0.00168200000,4.42400,-2.52000
-0.00167999999,4.42400,-2.63200
-0.00167799997,4.42400,-2.63200
-0.00167599996,4.42400,-2.68800
-0.00167399994,4.42400,-2.80000
-0.00167200004,4.42400,-2.80000
-0.00167000003,4.42400,-2.85600
-0.00166800001,4.42400,-2.91200
-0.00166600000,4.42400,-2.91200
-0.00166399998,4.42400,-2.91200
-0.00166199997,4.42400,-3.02400
-0.00165999995,4.42400,-3.02400
-0.00165800005,4.42400,-3.19200
-0.00165600004,4.42400,-3.19200
-0.00165400002,4.42400,-3.24800
-0.00165200001,4.42400,-3.24800
-0.00164999999,4.42400,-3.36000
-0.00164799998,4.42400,-3.41600
-0.00164599996,4.42400,-3.41600
-0.00164399995,4.42400,-3.52800
-0.00164200005,4.42400,-3.58400
-0.00164000003,4.42400,-3.58400
-0.00163800002,4.42400,-3.58400
-0.00163600000,4.42400,-3.58400
-0.00163399999,4.42400,-3.69600
-0.00163199997,4.42400,-3.75200
-0.00162999996,4.42400,-3.75200
-0.00162799994,4.42400,-3.80800
-0.00162600004,4.36800,-3.92000
-0.00162400003,4.36800,-3.92000
-0.00162200001,4.25600,-3.92000
-0.00162000000,4.20000,-3.92000
-0.00161799998,4.20000,-3.97600
-0.00161599996,4.08800,-4.08800
-0.00161399995,4.08800,-4.14400
-0.00161200005,4.08800,-4.14400
-0.00161000004,4.03200,-4.14400
-0.00160800002,3.92000,-4.14400
-0.00160600001,3.92000,-4.25600
-0.00160399999,3.80800,-4.25600
-0.00160199997,3.80800,-4.25600
-0.00159999996,3.80800,-4.25600
-0.00159799994,3.69600,-4.31200
-0.00159600005,3.64000,-4.31200
-0.00159400003,3.64000,-4.42400
-0.00159200002,3.52800,-4.48000
-0.00159000000,3.52800,-4.48000
-0.00158799998,3.47200,-4.48000
-0.00158599997,3.47200,-4.59200
-0.00158399995,3.30400,-4.59200
-0.00158199994,3.30400,-4.59200
-0.00158000004,3.13600,-4.64800
-0.00157800002,3.13600,-4.59200
-0.00157600001,3.08000,-4.64800
-0.00157399999,3.08000,-4.64800
-0.00157199998,2.96800,-4.76000
-0.00156999996,2.96800,-4.76000
-0.00156799995,2.91200,-4.81600
-0.00156600005,2.80000,-4.81600
-0.00156400003,2.74400,-4.81600
-0.00156200002,2.68800,-4.81600
-0.00156000000,2.57600,-4.81600
-0.00155799999,2.52000,-4.87200
-0.00155599997,2.40800,-4.87200
-0.00155399996,2.52000,-4.87200
-0.00155199994,2.35200,-4.87200
-0.00155000004,2.24000,-4.87200
-0.00154800003,2.18400,-4.87200
-0.00154600001,2.18400,-4.87200
-0.00154400000,2.12800,-4.87200
-0.00154199998,2.12800,-4.87200
-0.00153999997,2.01600,-4.87200
-0.00153799995,1.84800,-4.87200
-0.00153600005,1.84800,-4.87200
-0.00153400004,1.84800,-4.98400
-0.00153200002,1.68000,-4.98400
-0.00153000001,1.68000,-4.98400
-0.00152799999,1.56800,-4.98400
-0.00152599998,1.45600,-4.98400
-0.00152399996,1.45600,-4.98400
-0.00152199995,1.40000,-4.98400
-0.00152000005,1.28800,-4.98400
-0.00151800003,1.23200,-4.98400
-0.00151600002,1.23200,-4.98400
-0.00151400000,1.12000,-4.98400
-0.00151199999,1.06400,-4.98400
-0.00150999997,1.00800,-4.98400
-0.00150799996,0.89600,-4.98400
-0.00150599994,0.89600,-5.04000
-0.00150400004,0.72800,-4.98400
-0.00150200003,0.67200,-4.87200
-0.00150000001,0.67200,-4.87200
-0.00149800000,0.56000,-4.87200
-0.00149599998,0.50400,-4.98400
-0.00149399997,0.44800,-4.87200
-0.00149199995,0.33600,-4.87200
-0.00149000005,0.28000,-4.87200
-0.00148800004,0.28000,-4.87200
-0.00148600002,0.11200,-4.87200
-0.00148400001,0.11200,-4.87200
-0.00148199999,-0.05600,-4.87200
-0.00147999998,-0.05600,-4.81600
-0.00147799996,-0.11200,-4.87200
-0.00147599995,-0.22400,-4.87200
-0.00147400005,-0.28000,-4.81600
-0.00147200003,-0.39200,-4.81600
-0.00147000002,-0.39200,-4.81600
-0.00146800000,-0.56000,-4.76000
-0.00146599999,-0.56000,-4.76000
-0.00146399997,-0.61600,-4.76000
-0.00146199996,-0.67200,-4.64800
-0.00145999994,-0.78400,-4.64800
-0.00145800004,-0.78400,-4.64800
-0.00145600003,-0.95200,-4.59200
-0.00145400001,-1.00800,-4.59200
-0.00145200000,-1.00800,-4.59200
-0.00144999998,-1.12000,-4.59200
-0.00144799997,-1.12000,-4.59200
-0.00144599995,-1.23200,-4.48000
-0.00144400005,-1.34400,-4.48000
-0.00144200004,-1.34400,-4.42400
-0.00144000002,-1.40000,-4.42400
-0.00143800001,-1.51200,-4.42400
-0.00143599999,-1.51200,-4.31200
-0.00143399998,-1.68000,-4.25600
-0.00143199996,-1.73600,-4.25600
-0.00142999995,-1.79200,-4.25600
-0.00142800005,-1.79200,-4.25600
-0.00142600003,-1.79200,-4.14400
-0.00142400002,-1.96000,-4.14400
-0.00142200000,-2.07200,-4.14400
-0.00141999999,-2.12800,-4.08800
-0.00141799997,-2.12800,-3.97600
-0.00141599996,-2.12800,-3.97600
-0.00141399994,-2.29600,-3.92000
-0.00141200004,-2.35200,-3.92000
-0.00141000003,-2.46400,-3.92000
-0.00140800001,-2.46400,-3.80800
-0.00140600000,-2.52000,-3.80800
-0.00140399998,-2.63200,-3.75200
-0.00140199997,-2.68800,-3.69600
-0.00139999995,-2.68800,-3.69600
-0.00139800005,-2.80000,-3.58400
-0.00139600004,-2.85600,-3.58400
-0.00139400002,-2.91200,-3.58400
-0.00139200001,-2.91200,-3.52800
-0.00138999999,-3.02400,-3.52800
-0.00138799998,-3.02400,-3.36000
-0.00138599996,-3.08000,-3.36000
-0.00138399994,-3.19200,-3.24800
-0.00138200005,-3.24800,-3.24800
-0.00138000003,-3.24800,-3.19200
-0.00137800002,-3.41600,-3.19200
-0.00137600000,-3.36000,-3.08000
-0.00137399998,-3.47200,-3.02400
-0.00137199997,-3.58400,-3.02400
-0.00136999995,-3.58400,-2.91200
-0.00136799994,-3.58400,-2.91200
-0.00136600004,-3.75200,-2.85600
-0.00136400003,-3.75200,-2.80000
-0.00136200001,-3.75200,-2.80000
-0.00135999999,-3.80800,-2.63200
-0.00135799998,-3.92000,-2.63200
-0.00135599996,-3.92000,-2.63200
-0.00135399995,-3.97600,-2.52000
-0.00135200005,-3.97600,-2.52000
-0.00135000004,-4.03200,-2.46400
-0.00134800002,-4.03200,-2.35200
-0.00134600000,-4.14400,-2.29600
-0.00134399999,-4.20000,-2.29600
-0.00134199997,-4.20000,-2.18400
-0.00133999996,-4.20000,-2.12800
-0.00133799994,-4.31200,-2.01600
-0.00133600004,-4.36800,-2.01600
-0.00133400003,-4.36800,-1.96000
-0.00133200001,-4.48000,-1.90400
-0.00133000000,-4.53600,-1.90400
-0.00132799998,-4.53600,-1.79200
-0.00132599997,-4.53600,-1.62400
-0.00132399995,-4.59200,-1.62400
-0.00132200005,-4.59200,-1.62400
-0.00132000004,-4.59200,-1.56800
-0.00131800002,-4.70400,-1.45600
-0.00131600001,-4.59200,-1.40000
-0.00131399999,-4.59200,-1.28800
-0.00131199998,-4.59200,-1.28800
-0.00130999996,-4.59200,-1.23200
-0.00130799995,-4.59200,-1.12000
-0.00130600005,-4.59200,-1.06400
-0.00130400003,-4.59200,-1.06400
-0.00130200002,-4.59200,-0.95200
-0.00130000000,-4.59200,-0.95200
-0.00129799999,-4.59200,-0.89600
-0.00129599997,-4.59200,-0.84000
-0.00129399996,-4.53600,-0.72800
-0.00129199994,-4.59200,-0.67200
-0.00129000004,-4.59200,-0.67200
-0.00128800003,-4.59200,-0.56000
-0.00128600001,-4.59200,-0.50400
-0.00128400000,-4.59200,-0.39200
-0.00128199998,-4.59200,-0.33600
-0.00127999997,-4.59200,-0.33600
-0.00127799995,-4.59200,-0.22400
-0.00127600005,-4.59200,-0.16800
-0.00127400004,-4.53600,-0.05600
-0.00127200002,-4.59200,0.00
-0.00127000001,-4.59200,0.00
-0.00126799999,-4.59200,0.00
-0.00126599998,-4.59200,0.16800
-0.00126399996,-4.59200,0.22400
-0.00126199995,-4.53600,0.33600
-0.00126000005,-4.59200,0.33600
-0.00125800003,-4.59200,0.39200
-0.00125600002,-4.59200,0.50400
-0.00125400000,-4.59200,0.56000
-0.00125199999,-4.59200,0.67200
-0.00124999997,-4.59200,0.67200
-0.00124799996,-4.59200,0.67200
-0.00124599994,-4.59200,0.84000
-0.00124400004,-4.59200,0.89600
-0.00124200003,-4.59200,0.89600
-0.00124000001,-4.59200,0.95200
-0.00123800000,-4.59200,1.06400
-0.00123599998,-4.59200,1.06400
-0.00123399997,-4.59200,1.12000
-0.00123199995,-4.53600,1.28800
-0.00123000005,-4.59200,1.23200
-0.00122800004,-4.59200,1.28800
-0.00122600002,-4.59200,1.40000
-0.00122400001,-4.59200,1.45600
-0.00122199999,-4.53600,1.56800
-0.00121999998,-4.59200,1.62400
-0.00121799996,-4.59200,1.62400
-0.00121599995,-4.59200,1.73600
-0.00121400005,-4.53600,1.79200
-0.00121200003,-4.59200,1.90400
-0.00121000002,-4.59200,1.96000
-0.00120800000,-4.59200,1.96000
-0.00120599999,-4.59200,1.96000
-0.00120399997,-4.59200,2.01600
-0.00120199996,-4.53600,2.12800
-0.00119999994,-4.59200,2.18400
-0.00119800004,-4.59200,2.29600
-0.00119600003,-4.59200,2.29600
-0.00119400001,-4.59200,2.35200
-0.00119200000,-4.53600,2.35200
-0.00118999998,-4.53600,2.46400
-0.00118799997,-4.59200,2.52000
-0.00118599995,-4.53600,2.63200
-0.00118400005,-4.53600,2.63200
-0.00118200004,-4.59200,2.68800
-0.00118000002,-4.53600,2.80000
-0.00117800001,-4.59200,2.85600
-0.00117599999,-4.53600,2.91200
-0.00117399998,-4.59200,2.91200
-0.00117199996,-4.53600,2.91200
-0.00116999994,-4.53600,3.02400
-0.00116800005,-4.53600,3.08000
-0.00116600003,-4.59200,3.08000
-0.00116400002,-4.53600,3.19200
-0.00116200000,-4.59200,3.24800
-0.00115999999,-4.59200,3.24800
-0.00115799997,-4.53600,3.36000
-0.00115599995,-4.59200,3.36000
-0.00115399994,-4.53600,3.41600
-0.00115200004,-4.59200,3.41600
-0.00115000003,-4.53600,3.58400
-0.00114800001,-4.59200,3.58400
-0.00114600000,-4.59200,3.58400
-0.00114399998,-4.59200,3.58400
-0.00114199996,-4.59200,3.69600
-0.00113999995,-4.53600,3.75200
-0.00113800005,-4.53600,3.80800
-0.00113600004,-4.48000,3.80800
-0.00113400002,-4.36800,3.92000
-0.00113200000,-4.36800,3.92000
-0.00112999999,-4.31200,3.92000
-0.00112799997,-4.20000,3.97600
-0.00112599996,-4.20000,3.97600
-0.00112399994,-4.20000,4.08800
-0.00112200005,-4.14400,4.14400
-0.00112000003,-4.03200,4.14400
-0.00111800001,-4.03200,4.25600
-0.00111600000,-3.97600,4.25600
-0.00111399998,-3.92000,4.25600
-0.00111199997,-3.92000,4.31200
-0.00110999995,-3.80800,4.31200
-0.00110800005,-3.80800,4.42400
-0.00110600004,-3.75200,4.42400
-0.00110400002,-3.75200,4.48000
-0.00110200001,-3.58400,4.48000
-0.00109999999,-3.58400,4.48000
-0.00109799998,-3.47200,4.59200
-0.00109599996,-3.47200,4.59200
-0.00109399995,-3.41600,4.59200
-0.00109200005,-3.36000,4.59200
-0.00109000003,-3.36000,4.64800
-0.00108800002,-3.24800,4.76000
-0.00108600000,-3.24800,4.76000
-0.00108399999,-3.08000,4.76000
-0.00108199997,-3.08000,4.76000
-0.00107999996,-3.08000,4.81600
-0.00107799994,-2.91200,4.81600
-0.00107600004,-2.91200,4.87200
-0.00107400003,-2.85600,4.87200
-0.00107200001,-2.80000,4.87200
-0.00107000000,-2.80000,4.87200
-0.00106799998,-2.68800,4.87200
-0.00106599997,-2.68800,4.87200
-0.00106399995,-2.63200,4.98400
-0.00106200005,-2.52000,4.98400
-0.00106000004,-2.46400,4.98400
-0.00105800002,-2.46400,4.98400
-0.00105600001,-2.35200,4.98400
-0.00105399999,-2.29600,5.04000
-0.00105199998,-2.24000,5.04000
-0.00104999996,-2.12800,5.04000
-0.00104799995,-2.07200,5.04000
-0.00104600005,-2.07200,5.15200
-0.00104400003,-1.96000,5.15200
-0.00104200002,-1.96000,5.04000
-0.00104000000,-1.79200,5.15200
-0.00103799999,-1.79200,5.15200
-0.00103599997,-1.68000,5.15200
-0.00103399996,-1.56800,5.20800
-0.00103199994,-1.51200,5.15200
-0.00103000004,-1.40000,5.20800
-0.00102800003,-1.34400,5.20800
-0.00102600001,-1.34400,5.20800
-0.00102400000,-1.34400,5.15200
-0.00102199998,-1.17600,5.20800
-0.00101999997,-1.17600,5.15200
-0.00101799995,-1.00800,5.20800
-0.00101600005,-1.00800,5.20800
-0.00101400004,-0.95200,5.20800
-0.00101200002,-0.84000,5.20800
-0.00101000001,-0.78400,5.15200
-0.00100799999,-0.67200,5.15200
-0.00100599998,-0.67200,5.20800
-0.00100399996,-0.61600,5.15200
-0.00100199995,-0.56000,5.20800
-0.00100000005,-0.44800,5.15200
-0.00099800003,-0.39200,5.15200
-0.00099600002,-0.39200,5.15200
-0.00099400000,-0.22400,5.15200
-0.00099199999,-0.22400,5.15200
-0.00098999997,-0.11200,5.04000
-0.00098799996,-0.05600,5.04000
-0.00098599994,0.00,5.04000
-0.00098400004,0.11200,4.98400
-0.00098200003,0.16800,5.04000
-0.00098000001,0.28000,5.04000
-0.00097800000,0.28000,5.04000
-0.00097599998,0.44800,4.98400
-0.00097400002,0.44800,4.98400
-0.00097200001,0.50400,4.87200
-0.00096999999,0.56000,4.87200
-0.00096799998,0.67200,4.87200
-0.00096600002,0.72800,4.87200
-0.00096400001,0.72800,4.87200
-0.00096199999,0.84000,4.87200
-0.00095999998,0.89600,4.87200
-0.00095800002,1.00800,4.87200
-0.00095600000,1.06400,4.81600
-0.00095399999,1.12000,4.76000
-0.00095199997,1.23200,4.76000
-0.00095000002,1.23200,4.76000
-0.00094800000,1.28800,4.64800
-0.00094599999,1.40000,4.64800
-0.00094399997,1.45600,4.64800
-0.00094200001,1.56800,4.59200
-0.00094000000,1.56800,4.59200
-0.00093799998,1.62400,4.59200
-0.00093600003,1.68000,4.59200
-0.00093400001,1.79200,4.48000
-0.00093200000,1.84800,4.48000
-0.00092999998,1.96000,4.42400
-0.00092800002,2.01600,4.31200
-0.00092600001,2.01600,4.31200
-0.00092399999,2.12800,4.31200
-0.00092199998,2.18400,4.25600
-0.00092000002,2.18400,4.25600
-0.00091800001,2.35200,4.25600
-0.00091599999,2.35200,4.14400
-0.00091399997,2.40800,4.14400
-0.00091200002,2.52000,4.08800
-0.00091000000,2.52000,4.08800
-0.00090799999,2.68800,3.97600
-0.00090599997,2.68800,3.92000
-0.00090400001,2.74400,3.92000
-0.00090200000,2.80000,3.92000
-0.00089999998,2.80000,3.92000
-0.00089799997,2.91200,3.92000
-0.00089600001,2.96800,3.75200
-0.00089400000,3.08000,3.75200
-0.00089199998,3.13600,3.69600
-0.00089000002,3.13600,3.58400
-0.00088800001,3.24800,3.58400
-0.00088599999,3.30400,3.58400
-0.00088399998,3.30400,3.52800
-0.00088200002,3.36000,3.41600
-0.00088000001,3.47200,3.41600
-0.00087799999,3.52800,3.36000
-0.00087599998,3.64000,3.24800
-0.00087400002,3.64000,3.24800
-0.00087200000,3.69600,3.24800
-0.00086999999,3.69600,3.08000
-0.00086799997,3.80800,3.08000
-0.00086600002,3.80800,3.02400
-0.00086400000,3.92000,2.91200
-0.00086199999,3.92000,2.91200
-0.00085999997,3.92000,2.91200
-0.00085800001,4.03200,2.85600
-0.00085600000,4.08800,2.80000
-0.00085399998,4.08800,2.68800
-0.00085200003,4.08800,2.63200
-0.00085000001,4.08800,2.63200
-0.00084800000,4.08800,2.52000
-0.00084599998,4.25600,2.46400
-0.00084400002,4.25600,2.46400
-0.00084200001,4.36800,2.35200
-0.00083999999,4.42400,2.35200
-0.00083799998,4.42400,2.29600
-0.00083600002,4.42400,2.18400
-0.00083400001,4.42400,2.18400
-0.00083199999,4.42400,2.01600
-0.00082999998,4.42400,2.01600
-0.00082800002,4.48000,1.96000
-0.00082600000,4.48000,1.96000
-0.00082399999,4.42400,1.90400
-0.00082199997,4.42400,1.79200
-0.00082000002,4.42400,1.73600
-0.00081800000,4.48000,1.62400
-0.00081599999,4.42400,1.62400
-0.00081399997,4.48000,1.56800
-0.00081200001,4.48000,1.45600
-0.00081000000,4.42400,1.40000
-0.00080799998,4.42400,1.28800
-0.00080600003,4.42400,1.28800
-0.00080400001,4.42400,1.23200
-0.00080200000,4.42400,1.23200
-0.00079999998,4.42400,1.12000
-0.00079800002,4.48000,0.95200
-0.00079600001,4.42400,0.95200
-0.00079399999,4.42400,0.95200
-0.00079199998,4.48000,0.84000
-0.00079000002,4.48000,0.84000
-0.00078800000,4.48000,0.72800
-0.00078599999,4.48000,0.67200
-0.00078399997,4.42400,0.67200
-0.00078200002,4.42400,0.56000
-0.00078000000,4.48000,0.50400
-0.00077799999,4.48000,0.33600
-0.00077599997,4.48000,0.33600
-0.00077400001,4.42400,0.22400
-0.00077200000,4.42400,0.22400
-0.00076999998,4.42400,0.16800
-0.00076800003,4.42400,0.05600
-0.00076600001,4.48000,0.05600
-0.00076400000,4.48000,0.00
-0.00076199998,4.48000,0.00
-0.00076000002,4.48000,-0.05600
-0.00075800001,4.42400,-0.22400
-0.00075599999,4.42400,-0.22400
-0.00075399998,4.42400,-0.33600
-0.00075200002,4.42400,-0.39200
-0.00075000001,4.42400,-0.39200
-0.00074799999,4.42400,-0.56000
-0.00074599998,4.42400,-0.56000
-0.00074400002,4.42400,-0.67200
-0.00074200000,4.48000,-0.67200
-0.00073999999,4.42400,-0.84000
-0.00073799997,4.48000,-0.89600
-0.00073600002,4.42400,-0.89600
-0.00073400000,4.48000,-0.95200
-0.00073199999,4.42400,-0.95200
-0.00072999997,4.48000,-1.06400
-0.00072800001,4.42400,-1.23200
-0.00072600000,4.42400,-1.23200
-0.00072399998,4.42400,-1.28800
-0.00072200003,4.42400,-1.28800
-0.00072000001,4.48000,-1.28800
-0.00071800000,4.42400,-1.45600
-0.00071599998,4.42400,-1.45600
-0.00071400002,4.42400,-1.56800
-0.00071200001,4.48000,-1.62400
-0.00070999999,4.48000,-1.73600
-0.00070799998,4.48000,-1.79200
-0.00070600002,4.42400,-1.79200
-0.00070400001,4.42400,-1.90400
-0.00070199999,4.42400,-1.96000
-0.00069999998,4.42400,-1.96000
-0.00069800002,4.42400,-2.01600
-0.00069600000,4.42400,-2.12800
-0.00069399999,4.48000,-2.18400
-0.00069199997,4.42400,-2.18400
-0.00069000002,4.42400,-2.29600
-0.00068800000,4.42400,-2.29600
-0.00068599998,4.42400,-2.46400
-0.00068399997,4.42400,-2.46400
-0.00068200001,4.42400,-2.52000
-0.00068000000,4.42400,-2.63200
-0.00067799998,4.48000,-2.63200
-0.00067600003,4.48000,-2.68800
-0.00067400001,4.42400,-2.80000
-0.00067199999,4.42400,-2.80000
-0.00066999998,4.48000,-2.85600
-0.00066800002,4.42400,-2.91200
-0.00066600001,4.48000,-2.91200
-0.00066399999,4.42400,-2.91200
-0.00066199998,4.42400,-3.02400
-0.00066000002,4.42400,-3.08000
-0.00065800000,4.42400,-3.19200
-0.00065599999,4.42400,-3.19200
-0.00065399997,4.42400,-3.24800
-0.00065200002,4.42400,-3.24800
-0.00065000000,4.42400,-3.36000
-0.00064799999,4.42400,-3.36000
-0.00064599997,4.42400,-3.41600
-0.00064400001,4.42400,-3.52800
-0.00064200000,4.42400,-3.58400
-0.00063999998,4.42400,-3.58400
-0.00063800003,4.42400,-3.58400
-0.00063600001,4.42400,-3.58400
-0.00063400000,4.42400,-3.75200
-0.00063199998,4.42400,-3.75200
-0.00063000002,4.42400,-3.80800
-0.00062800001,4.42400,-3.80800
-0.00062599999,4.42400,-3.92000
-0.00062399998,4.36800,-3.92000
-0.00062200002,4.25600,-3.92000
-0.00062000001,4.20000,-3.92000
-0.00061799999,4.20000,-3.97600
-0.00061599998,4.08800,-3.97600
-0.00061400002,4.08800,-4.14400
-0.00061200000,4.03200,-4.14400
-0.00060999999,4.03200,-4.14400
-0.00060799997,4.03200,-4.25600
-0.00060600002,3.92000,-4.25600
-0.00060400000,3.80800,-4.25600
-0.00060199999,3.80800,-4.25600
-0.00059999997,3.80800,-4.31200
-0.00059800001,3.69600,-4.31200
-0.00059600000,3.64000,-4.42400
-0.00059399998,3.64000,-4.42400
-0.00059200003,3.47200,-4.48000
-0.00059000001,3.47200,-4.48000
-0.00058800000,3.47200,-4.59200
-0.00058599998,3.36000,-4.48000
-0.00058400002,3.36000,-4.59200
-0.00058200001,3.24800,-4.59200
-0.00057999999,3.24800,-4.59200
-0.00057799998,3.13600,-4.59200
-0.00057600002,3.08000,-4.64800
-0.00057400001,3.08000,-4.64800
-0.00057199999,2.96800,-4.76000
-0.00056999997,2.80000,-4.76000
-0.00056800002,2.80000,-4.76000
-0.00056600000,2.74400,-4.81600
-0.00056399999,2.74400,-4.81600
-0.00056199997,2.68800,-4.81600
-0.00056000001,2.57600,-4.81600
-0.00055800000,2.52000,-4.87200
-0.00055599998,2.52000,-4.87200
-0.00055400003,2.40800,-4.87200
-0.00055200001,2.35200,-4.87200
-0.00055000000,2.35200,-4.87200
-0.00054799998,2.18400,-4.87200
-0.00054600002,2.18400,-4.87200
-0.00054400001,2.12800,-4.87200
-0.00054199999,2.01600,-4.87200
-0.00053999998,2.01600,-4.87200
-0.00053800002,1.96000,-4.87200
-0.00053600001,1.84800,-4.98400
-0.00053399999,1.79200,-4.98400
